Relatório Meteorológico da Estação: Jardim Botânico

Dados normalizados para o Horário Brasileiro de Verão (HBV)

Dia         Hora      HBV   Chuva  DirVento  VelVento  Temperatura  Pressao  Umidade
                                     (graus)     (Km/h)    (celsius)    (hPa)      (%)
01/01/2019  10:15:00  HBV     0.0        ND        ND         31.0       ND       ND
01/01/2019  10:30:00  HBV     0.0        ND        ND         30.6       ND       ND
01/01/2019  10:45:00  HBV     0.0        ND        ND         29.3       ND       ND
01/01/2019  11:00:00  HBV     0.0        ND        ND         30.6       ND       ND
01/01/2019  11:15:00  HBV     0.0        ND        ND         30.6       ND       ND
01/01/2019  11:30:00  HBV     0.0        ND        ND         29.8       ND       ND
01/01/2019  11:45:00  HBV     0.0        ND        ND         29.8       ND       ND
01/01/2019  12:00:00  HBV     0.0        ND        ND         29.8       ND       ND
01/01/2019  12:15:00  HBV     0.0        ND        ND         30.3       ND       ND
01/01/2019  12:30:00  HBV     0.0        ND        ND         31.0       ND       ND
01/01/2019  12:45:00  HBV     0.0        ND        ND         29.8       ND       ND
01/01/2019  13:00:00  HBV     0.0        ND        ND         30.8       ND       ND
01/01/2019  13:15:00  HBV     0.0        ND        ND         30.1       ND       ND
01/01/2019  13:30:00  HBV     0.0        ND        ND         30.6       ND       ND
01/01/2019  13:45:00  HBV     0.0        ND        ND         29.8       ND       ND
01/01/2019  14:00:00  HBV     0.0        ND        ND         30.3       ND       ND
01/01/2019  14:15:00  HBV     0.0        ND        ND         30.1       ND       ND
01/01/2019  14:30:00  HBV     0.0        ND        ND         30.8       ND       ND
01/01/2019  14:45:00  HBV     0.0        ND        ND         30.8       ND       ND
01/01/2019  15:00:00  HBV     0.0        ND        ND         30.6       ND       ND
01/01/2019  15:15:00  HBV     0.0        ND        ND         30.1       ND       ND
01/01/2019  15:30:00  HBV     0.0        ND        ND         29.8       ND       ND
01/01/2019  15:45:00  HBV     0.0        ND        ND         30.1       ND       ND
01/01/2019  16:00:00  HBV     0.0        ND        ND         30.1       ND       ND
01/01/2019  16:15:00  HBV     0.0        ND        ND         29.1       ND       ND
01/01/2019  16:30:00  HBV     0.0        ND        ND         29.8       ND       ND
01/01/2019  16:45:00  HBV     0.0        ND        ND         28.6       ND       ND
01/01/2019  17:00:00  HBV     0.0        ND        ND         28.8       ND       ND
01/01/2019  17:15:00  HBV     0.0        ND        ND         28.8       ND       ND
01/01/2019  17:30:00  HBV     0.0        ND        ND         29.3       ND       ND
01/01/2019  17:45:00  HBV     0.0        ND        ND         28.8       ND       ND
01/01/2019  18:00:00  HBV     0.0        ND        ND         28.8       ND       ND
01/01/2019  18:15:00  HBV     0.0        ND        ND         28.4       ND       ND
01/01/2019  18:30:00  HBV     0.0        ND        ND         28.4       ND       ND
01/01/2019  18:45:00  HBV     0.0        ND        ND         28.1       ND       ND
01/01/2019  19:00:00  HBV     0.0        ND        ND         28.4       ND       ND
01/01/2019  19:15:00  HBV     0.0        ND        ND         28.1       ND       ND
01/01/2019  19:30:00  HBV     0.0        ND        ND         28.1       ND       ND
01/01/2019  19:45:00  HBV     0.0        ND        ND         27.9       ND       ND
01/01/2019  20:00:00  HBV     0.0        ND        ND         28.1       ND       ND
01/01/2019  20:15:00  HBV     0.0        ND        ND         27.4       ND       ND
01/01/2019  20:30:00  HBV     0.0        ND        ND         27.4       ND       ND
01/01/2019  20:45:00  HBV     0.0        ND        ND         27.1       ND       ND
01/01/2019  21:00:00  HBV     0.0        ND        ND         26.7       ND       ND
01/01/2019  21:15:00  HBV     0.0        ND        ND         26.9       ND       ND
01/01/2019  21:30:00  HBV     0.0        ND        ND         27.1       ND       ND
01/01/2019  21:45:00  HBV     0.0        ND        ND         27.1       ND       ND
01/01/2019  22:00:00  HBV     0.0        ND        ND         26.7       ND       ND
01/01/2019  22:15:00  HBV     0.0        ND        ND         26.4       ND       ND
01/01/2019  22:30:00  HBV     0.0        ND        ND         26.2       ND       ND
01/01/2019  22:45:00  HBV     0.0        ND        ND         26.2       ND       ND
01/01/2019  23:00:00  HBV     0.0        ND        ND         25.7       ND       ND
01/01/2019  23:15:00  HBV     0.0        ND        ND         26.2       ND       ND
01/01/2019  23:30:00  HBV     0.0        ND        ND         26.4       ND       ND
01/01/2019  23:45:00  HBV     0.0        ND        ND         26.4       ND       ND
02/01/2019  00:00:00  HBV     0.0        ND        ND         25.4       ND       ND
02/01/2019  00:15:00  HBV     0.0        ND        ND         25.2       ND       ND
02/01/2019  00:30:00  HBV     0.0        ND        ND         25.4       ND       ND
02/01/2019  00:45:00  HBV     0.0        ND        ND         24.9       ND       ND
02/01/2019  01:00:00  HBV     0.0        ND        ND         25.2       ND       ND
02/01/2019  01:15:00  HBV     0.0        ND        ND         25.2       ND       ND
02/01/2019  01:30:00  HBV     0.0        ND        ND         24.9       ND       ND
02/01/2019  01:45:00  HBV     0.0        ND        ND         25.4       ND       ND
02/01/2019  02:00:00  HBV     0.0        ND        ND         24.9       ND       ND
