Relatório Meteorológico da Estação: São Cristóvão

Dados normalizados para o Horário Brasileiro de Verão (HBV)

Dia         Hora      HBV   Chuva  DirVento  VelVento  Temperatura  Pressao  Umidade
                                     (graus)     (Km/h)    (celsius)    (hPa)      (%)
01/01/2019  20:00:00  HBV     0.0         -       0.0         29.0   1010.3       66
01/01/2019  20:15:00  HBV     0.0       082       5.6         27.3   1009.8       79
01/01/2019  20:30:00  HBV     0.0       114      12.0         26.3   1010.0       83
01/01/2019  20:45:00  HBV     0.0       120       7.8         26.4   1010.5       79
01/01/2019  21:00:00  HBV     0.0       125       4.2         26.4   1010.4       78
01/01/2019  21:15:00  HBV     0.0         -       0.0         26.4   1010.6       78
01/01/2019  21:30:00  HBV     0.0         -       0.0         26.7   1010.9       77
01/01/2019  21:45:00  HBV     0.0         -       0.0         26.9   1010.9       76
01/01/2019  22:00:00  HBV     0.0         -       0.0         26.5   1010.9       78
01/01/2019  22:15:00  HBV     0.0         -       0.0         26.7   1011.1       76
01/01/2019  22:30:00  HBV     0.0         -       0.0         26.8   1011.4       75
01/01/2019  22:45:00  HBV     0.0         -       0.0         27.0   1010.9       76
01/01/2019  23:00:00  HBV     0.0       118       8.1         26.7   1011.1       78
01/01/2019  23:15:00  HBV     0.0         -       0.0         26.7   1010.8       78
01/01/2019  23:30:00  HBV     0.0         -       0.0         26.5   1010.9       78
01/01/2019  23:45:00  HBV     0.0         -       0.0         26.7   1010.4       78
02/01/2019  00:00:00  HBV     0.0       115       3.2         26.5   1010.2       79
02/01/2019  00:15:00  HBV     0.0         -       0.0         26.2   1010.2       81
02/01/2019  00:30:00  HBV     0.0       095       3.2         26.3   1010.2       81
02/01/2019  00:45:00  HBV     0.0         -       0.0         26.2   1009.7       82
02/01/2019  01:00:00  HBV     0.0         -       0.0         26.5   1009.7       81
02/01/2019  01:15:00  HBV     0.0         -       0.0         26.5   1009.4       82
02/01/2019  01:30:00  HBV     0.0         -       0.0         26.5   1008.9       81
02/01/2019  01:45:00  HBV     0.0         -       0.0         26.5   1009.2       81
02/01/2019  02:00:00  HBV     0.0         -       0.0         26.5   1009.2       82
02/01/2019  03:15:00  HBV     0.0         -       0.0         26.5   1008.2       78
02/01/2019  03:30:00  HBV     0.0         -       0.0         26.5   1008.2       78
02/01/2019  03:45:00  HBV     0.0         -       0.0         26.9   1008.4       78
02/01/2019  04:00:00  HBV     0.0         -       0.0         26.7   1008.4       83
02/01/2019  04:15:00  HBV     0.0       156       4.6         26.5   1008.7       86
02/01/2019  04:30:00  HBV     0.0       111       7.1         25.9   1008.7       87
02/01/2019  04:45:00  HBV     0.0       104       4.2         26.0   1008.9       87
02/01/2019  05:00:00  HBV     0.0       136       4.2         25.7   1009.2       88
02/01/2019  05:15:00  HBV     0.0       097       6.4         25.7   1009.2       87
02/01/2019  05:30:00  HBV     0.0         -       0.0         26.0   1009.4       87
02/01/2019  05:45:00  HBV     0.0         -       0.0         25.7   1009.7       86
02/01/2019  06:00:00  HBV     0.0       127       6.7         25.9   1009.7       87
02/01/2019  06:15:00  HBV     0.0       102       4.6         25.4   1009.7       87
02/01/2019  06:30:00  HBV     0.0         -       0.0         25.7   1009.9       87
02/01/2019  06:45:00  HBV     0.0       104       6.7         25.8   1010.2       87
02/01/2019  07:00:00  HBV     0.0         -       0.0         25.8   1010.2       87
02/01/2019  07:15:00  HBV     0.0         -       0.0         25.6   1010.4       86
02/01/2019  07:30:00  HBV     0.0       137       5.6         26.2   1010.9       85
02/01/2019  07:45:00  HBV     0.0         -       0.0         26.5   1010.9       83
02/01/2019  08:00:00  HBV     0.0         -       0.0         26.7   1010.6       83
02/01/2019  08:15:00  HBV     0.0         -       0.0         26.7   1010.6       83
02/01/2019  08:30:00  HBV     0.0         -       0.0         26.9   1010.4       83
02/01/2019  08:45:00  HBV     0.0         -       0.0         27.3   1010.6       79
02/01/2019  09:00:00  HBV     0.0       113       1.1         28.0   1010.8       77
02/01/2019  09:15:00  HBV     0.0         -       0.0         29.2   1010.8       70
02/01/2019  09:30:00  HBV     0.0       128       6.7         29.7   1010.8       67
02/01/2019  09:45:00  HBV     0.0       138       7.4         29.1   1010.5       72
02/01/2019  10:00:00  HBV     0.0       106       4.6         30.4   1010.3       66
